Date,Outcome,P,Team,Opponent,Strength,OppStrength
1/18/2014,W 62 - 52,0.809026483,N.C. Central,Delaware St.,0.332364028,-0.387279121
1/22/2014,W 84 - 44,0.997389034,N.C. Central,N.C. A&T,0.332364028,-0.398134431
1/25/2014,W 87 - 63,0.933886609,N.C. Central,Coppin St.,0.332364028,-0.313207599
1/27/2014,W 53 - 52,0.520421485,N.C. Central,Morgan St.,0.332364028,-0.216148364
2/1/2014,W 79 - 65,0.834203655,N.C. Central,Howard,0.332364028,-0.428465442
2/3/2014,W 66 - 62,0.610593062,N.C. Central,UMES,0.332364028,-0.405477728
2/8/2014,W 77 - 54,0.95001865,N.C. Central,Bethune-Cookman,0.332364028,-0.425591978
2/10/2014,W 92 - 49,0.996829541,N.C. Central,Florida A&M,0.332364028,-0.320550897
2/15/2014,W 67 - 53,0.871969414,N.C. Central,South Carolina St.,0.332364028,-0.411863204
2/17/2014,W 76 - 62,0.843248788,N.C. Central,Savannah St.,0.332364028,-0.337472408
2/22/2014,W 73 - 55,0.910574413,N.C. Central,N.C. A&T,0.332364028,-0.398134431
2/25/2014,W 81 - 62,0.899664304,N.C. Central,NJIT,0.332364028,-0.383447836
3/1/2014,W 86 - 44,0.998135024,N.C. Central,South Carolina St.,0.332364028,-0.411863204
3/3/2014,W 64 - 57 (1OT),0.712234241,N.C. Central,Savannah St.,0.332364028,-0.337472408
3/6/2014,W 76 - 70,0.651063036,N.C. Central,Norfolk St.,0.332364028,-0.219660376
3/12/2014,W 92 - 46,0.998228273,N.C. Central,Howard,0.332364028,-0.428465442
3/14/2014,W 68 - 45,0.969321149,N.C. Central,Norfolk St.,0.332364028,-0.219660376
3/15/2014,W 71 - 62,0.748414771,N.C. Central,Morgan St.,0.332364028,-0.216148364
11/8/2013,W 63 - 60,0.579168221,George Mason,American,0.33172548,0.137607009
11/12/2013,W 68 - 54,0.869358448,George Mason,Lamar,0.33172548,-0.395260966
11/16/2013,W 76 - 70,0.651063036,George Mason,UNI,0.33172548,0.440597846
11/19/2013,W 58 - 46,0.87001119,George Mason,Saint Francis (PA),0.33172548,-0.364291408
11/23/2013,L 73 - 89,0.16234614,George Mason,Iona,0.33172548,0.428146168
11/26/2013,L 66 - 71,0.365162253,George Mason,Princeton,0.33172548,0.257334684
11/30/2013,W 61 - 54,0.723983588,George Mason,Rhode Island,0.33172548,0.328213468
12/4/2013,L 66 - 68,0.462513987,George Mason,South Fla.,0.33172548,0.115577116
12/8/2013,L 66 - 81,0.155165983,George Mason,Oklahoma,0.33172548,2.108164912
12/22/2013,L 67 - 79,0.205427079,George Mason,Iowa St.,0.33172548,2.563449353
12/23/2013,L 54 - 58,0.368612458,George Mason,Oregon St.,0.33172548,0.818298754
12/25/2013,W 65 - 63,0.539817232,George Mason,St. Mary's (CA),0.33172548,0.730498458
1/2/2014,W 80 - 77,0.554457292,George Mason,Penn,0.33172548,-0.257973232
1/4/2014,L 66 - 71,0.365162253,George Mason,Old Dominion,0.33172548,-0.052360903
1/9/2014,L 57 - 71,0.140619172,George Mason,VCU,0.33172548,2.369330882
1/11/2014,L 80 - 84,0.418966803,George Mason,Saint Joseph's,0.33172548,1.176204685
1/15/2014,L 87 - 88,0.498414771,George Mason,Massachusetts,0.33172548,1.414702215
1/18/2014,L 69 - 71 (1OT),0.467083178,George Mason,Rhode Island,0.33172548,0.328213468
1/22/2014,L 70 - 76,0.347444983,George Mason,Fordham,0.33172548,-0.059384927
1/25/2014,L 69 - 75,0.345113764,George Mason,George Washington,0.33172548,1.324667003
2/1/2014,L 81 - 87 (1OT),0.368612458,George Mason,Saint Louis,0.33172548,1.519104748
2/5/2014,L 67 - 84,0.134837747,George Mason,Dayton,0.33172548,1.198553851
2/8/2014,W 74 - 68,0.655632227,George Mason,Duquesne,0.33172548,0.127709521
2/12/2014,W 91 - 80,0.735919433,George Mason,Massachusetts,0.33172548,1.414702215
2/15/2014,L 73 - 85,0.224263335,George Mason,St. Bonaventure,0.33172548,0.664728055
2/19/2014,L 85 - 89 (1OT),0.426053711,George Mason,Saint Louis,0.33172548,1.519104748
2/26/2014,W 69 - 60,0.754102947,George Mason,Richmond,0.33172548,0.594168545
3/2/2014,L 58 - 66,0.26305483,George Mason,George Washington,0.33172548,1.324667003
3/6/2014,W 59 - 57,0.547370384,George Mason,La Salle,0.33172548,0.341942242
3/8/2014,L 69 - 81,0.212700485,George Mason,Duquesne,0.33172548,0.127709521
3/12/2014,L 67 - 70,0.431648639,George Mason,Fordham,0.33172548,-0.059384927
11/9/2013,L 64 - 74,0.235173443,Vermont,Saint Joseph's,0.330129111,1.176204685
11/12/2013,W 77 - 66,0.775923163,Vermont,Siena,0.330129111,-0.021710619
11/16/2013,L 64 - 87,0.075345021,Vermont,Bryant,0.330129111,-0.104083259
11/18/2013,L 49 - 70,0.048769116,Vermont,Providence,0.330129111,1.528363688
11/21/2013,L 61 - 68,0.299328609,Vermont,Wagner,0.330129111,-0.112384378
11/24/2013,L 90 - 91,0.499067512,Vermont,Duke,0.330129111,3.832243441
11/27/2013,W 87 - 76,0.745803805,Vermont,Illinois St.,0.330129111,0.161552544
11/29/2013,L 61 - 72,0.204028348,Vermont,San Francisco,0.330129111,0.499024952
12/15/2013,L 67 - 80,0.187523312,Vermont,Quinnipiac,0.330129111,0.0865232
12/18/2013,W 62 - 48,0.890152928,Vermont,UMass Lowell,0.330129111,-0.398453704
12/21/2013,L 68 - 74,0.34306229,Vermont,Harvard,0.330129111,1.05647701
1/4/2014,W 62 - 53,0.782264081,Vermont,Dartmouth,0.330129111,-0.242009542
1/8/2014,W 67 - 59,0.732375979,Vermont,Yale,0.330129111,-0.07726426
1/11/2014,W 68 - 38,0.994032078,Vermont,Albany (NY),0.330129111,-0.064812582
1/16/2014,W 83 - 46,0.994498322,Vermont,Maine,0.330129111,-0.408351192
1/18/2014,W 73 - 47,0.975848564,Vermont,UMBC,0.330129111,-0.360460122
1/20/2014,W 57 - 40,0.949738903,Vermont,New Hampshire,0.330129111,-0.370996158
1/24/2014,L 64 - 67,0.426519955,Vermont,Stony Brook,0.330129111,0.019156428
1/26/2014,W 72 - 39,0.996083551,Vermont,Binghamton,0.330129111,-0.396218788
1/29/2014,W 67 - 60,0.70309586,Vermont,Hartford,0.330129111,-0.207208697
2/1/2014,W 55 - 45,0.839518836,Vermont,Albany (NY),0.330129111,-0.064812582
2/4/2014,W 93 - 65,0.951324133,Vermont,Maine,0.330129111,-0.408351192
2/12/2014,W 83 - 58,0.951697128,Vermont,UMass Lowell,0.330129111,-0.398453704
2/15/2014,W 76 - 52,0.961115256,Vermont,UMBC,0.330129111,-0.360460122
2/19/2014,W 79 - 44,0.994405073,Vermont,New Hampshire,0.330129111,-0.370996158
2/23/2014,W 72 - 47,0.972584856,Vermont,Hartford,0.330129111,-0.207208697
2/27/2014,W 69 - 53,0.896307348,Vermont,Stony Brook,0.330129111,0.019156428
3/2/2014,W 92 - 82 (1OT),0.711488251,Vermont,Binghamton,0.330129111,-0.396218788
3/8/2014,W 77 - 60,0.885024245,Vermont,New Hampshire,0.330129111,-0.370996158
3/9/2014,L 58 - 67,0.236572175,Vermont,Albany (NY),0.330129111,-0.064812582
11/8/2013,W 78 - 65,0.815553898,Utah St.,Southern California,0.328532742,0.212955626
11/12/2013,W 90 - 57,0.978925774,Utah St.,Southern Utah,0.328532742,-0.434850918
11/16/2013,W 71 - 64,0.691160015,Utah St.,UC Santa Barbara,0.328532742,0.387279121
11/23/2013,W 87 - 68,0.882506527,Utah St.,Mississippi St.,0.328532742,0.065770403
11/26/2013,W 77 - 71,0.64919806,Utah St.,Weber St.,0.328532742,-0.069920963
11/30/2013,L 74 - 85,0.246736292,Utah St.,BYU,0.328532742,1.218987375
12/7/2013,L 68 - 78,0.249160761,Utah St.,Pacific,0.328532742,0.09322795
12/14/2013,W 71 - 60,0.798582618,Utah St.,Utah Valley,0.328532742,-0.135691366
12/19/2013,W 68 - 52,0.90078329,Utah St.,Western Ill.,0.328532742,-0.306183576
12/20/2013,W 77 - 71 (1OT),0.64919806,Utah St.,UC Santa Barbara,0.328532742,0.387279121
12/21/2013,W 71 - 50,0.948153674,Utah St.,Troy,0.328532742,-0.258931053
1/1/2014,L 72 - 73,0.491421112,Utah St.,Air Force,0.328532742,-0.122920414
1/4/2014,W 86 - 67,0.885490489,Utah St.,San Jose St.,0.328532742,-0.276491112
1/11/2014,L 54 - 62,0.24766878,Utah St.,Nevada,0.328532742,0.212636352
1/15/2014,W 57 - 50,0.739649385,Utah St.,Colorado St.,0.328532742,0.2729791
1/18/2014,L 74 - 78,0.409828422,Utah St.,Boise St.,0.328532742,0.824045682
1/22/2014,L 42 - 62,0.035527788,Utah St.,UNLV,0.328532742,0.779985897
1/25/2014,L 69 - 74 (1OT),0.372528907,Utah St.,San Diego St.,0.328532742,1.999931093
1/28/2014,L 65 - 78,0.180529653,Utah St.,New Mexico,0.328532742,1.793360944
2/1/2014,L 57 - 74,0.10537113,Utah St.,Wyoming,0.328532742,0.429423263
2/5/2014,W 83 - 75,0.686963819,Utah St.,Nevada,0.328532742,0.212636352
2/8/2014,W 76 - 70,0.651063036,Utah St.,Boise St.,0.328532742,0.824045682
2/11/2014,W 71 - 62,0.748414771,Utah St.,Colorado St.,0.328532742,0.2729791
2/15/2014,L 62 - 73,0.208038046,Utah St.,UNLV,0.328532742,0.779985897
2/18/2014,L 45 - 60,0.084576651,Utah St.,San Diego St.,0.328532742,1.999931093
2/22/2014,L 76 - 79,0.442931742,Utah St.,Fresno St.,0.328532742,0.214551995
2/25/2014,L 58 - 67,0.236572175,Utah St.,New Mexico,0.328532742,1.793360944
3/1/2014,W 75 - 58,0.89080567,Utah St.,San Jose St.,0.328532742,-0.276491112
3/5/2014,W 65 - 54,0.821988064,Utah St.,Wyoming,0.328532742,0.429423263
3/12/2014,W 73 - 69,0.596605744,Utah St.,Colorado St.,0.328532742,0.2729791
3/13/2014,L 39 - 73,0.003263708,Utah St.,San Diego St.,0.328532742,1.999931093
11/8/2013,W 97 - 77,0.869731443,Rhode Island,Maine,0.328213468,-0.408351192
11/11/2013,L 58 - 89,0.026575905,Rhode Island,SMU,0.328213468,1.961298963
11/15/2013,W 72 - 59,0.838120104,Rhode Island,N.C. A&T,0.328213468,-0.398134431
11/19/2013,L 59 - 87,0.035714286,Rhode Island,Arizona,0.328213468,4.999827734
11/23/2013,W 79 - 68,0.77079448,Rhode Island,UMass Lowell,0.328213468,-0.398453704
11/25/2013,W 73 - 56,0.897333085,Rhode Island,UNC Asheville,0.328213468,-0.222853114
11/26/2013,W 76 - 71,0.622528907,Rhode Island,McNeese St.,0.328213468,-0.355032467
11/30/2013,L 54 - 61,0.275550168,Rhode Island,George Mason,0.328213468,0.33172548
12/5/2013,L 49 - 50,0.478739276,Rhode Island,Providence,0.328213468,1.528363688
12/8/2013,L 68 - 70,0.465124953,Rhode Island,Detroit,0.328213468,-0.042144142
12/22/2013,W 62 - 45,0.931928385,Rhode Island,New Hampshire,0.328213468,-0.370996158
12/28/2013,L 64 - 77,0.17847818,Rhode Island,Southern Miss.,0.328213468,0.702402364
1/2/2014,W 75 - 66,0.73386796,Rhode Island,Brown,0.328213468,0.018198607
1/4/2014,W 74 - 70,0.595113764,Rhode Island,LSU,0.328213468,1.109157187
1/7/2014,L 58 - 59,0.481070496,Rhode Island,Saint Louis,0.328213468,1.519104748
1/11/2014,L 56 - 69,0.15078329,Rhode Island,George Washington,0.328213468,1.324667003
1/15/2014,L 62 - 72,0.22920552,Rhode Island,La Salle,0.328213468,0.341942242
1/18/2014,W 71 - 69 (1OT),0.531704588,Rhode Island,George Mason,0.328213468,0.33172548
1/22/2014,L 57 - 61,0.377471093,Rhode Island,Saint Joseph's,0.328213468,1.176204685
1/25/2014,W 88 - 76,0.766225289,Rhode Island,Dayton,0.328213468,1.198553851
2/1/2014,L 79 - 85,0.364789258,Rhode Island,Fordham,0.328213468,-0.059384927
2/6/2014,L 52 - 68,0.098657217,Rhode Island,VCU,0.328213468,2.369330882
2/9/2014,L 68 - 73,0.370477434,Rhode Island,Massachusetts,0.328213468,1.414702215
2/12/2014,L 69 - 76,0.321242074,Rhode Island,Dayton,0.328213468,1.198553851
2/15/2014,L 71 - 83,0.219041402,Rhode Island,Duquesne,0.328213468,0.127709521
2/19/2014,L 54 - 57,0.40693771,Rhode Island,Saint Joseph's,0.328213468,1.176204685
2/22/2014,W 87 - 78,0.70076464,Rhode Island,St. Bonaventure,0.328213468,0.664728055
2/26/2014,L 67 - 70,0.431648639,Rhode Island,Massachusetts,0.328213468,1.414702215
3/1/2014,W 66 - 43,0.973424095,Rhode Island,Richmond,0.328213468,0.594168545
3/5/2014,W 77 - 65,0.800167848,Rhode Island,Fordham,0.328213468,-0.059384927
3/13/2014,L 61 - 65,0.385863484,Rhode Island,Massachusetts,0.328213468,1.414702215
11/11/2013,W 79 - 76,0.555296531,UAB,Rutgers,0.305225754,0.197949757
11/14/2013,W 81 - 69,0.786367027,UAB,Troy,0.305225754,-0.258931053
11/21/2013,L 94 - 97 (2OT),0.458970533,UAB,New Mexico,0.305225754,1.793360944
11/22/2013,W 87 - 74,0.788791496,UAB,Nebraska,0.305225754,1.418533501
11/24/2013,L 66 - 87,0.09306229,UAB,Temple,0.305225754,0.275214017
11/27/2013,W 85 - 73,0.774897426,UAB,Florida A&M,0.305225754,-0.320550897
12/1/2013,W 63 - 59,0.61767997,UAB,North Carolina,0.305225754,2.403173905
12/7/2013,W 74 - 69,0.625792615,UAB,Northeastern,0.305225754,0.01851788
12/15/2013,W 84 - 62,0.922510257,UAB,Ga. Southern,0.305225754,-0.305864302
12/18/2013,W 67 - 52,0.888660947,UAB,Chattanooga,0.305225754,-0.291816255
12/21/2013,L 63 - 86,0.072827303,UAB,LSU,0.305225754,1.109157187
12/29/2013,W 69 - 57,0.828235733,UAB,Alabama A&M,0.305225754,-0.374508169
1/11/2014,L 84 - 89 (1OT),0.400410295,UAB,Middle Tenn.,0.305225754,0.361737217
1/16/2014,W 78 - 65,0.815553898,UAB,UTSA,0.305225754,-0.325978551
1/18/2014,L 61 - 63,0.455800075,UAB,UTEP,0.305225754,0.673029174
1/23/2014,L 65 - 76,0.21848191,UAB,North Texas,0.305225754,-0.073432974
1/25/2014,W 70 - 63,0.693677732,UAB,Tulsa,0.305225754,0.581397593
1/30/2014,W 75 - 66,0.73386796,UAB,Old Dominion,0.305225754,-0.052360903
2/1/2014,L 67 - 74,0.31462141,UAB,East Carolina,0.305225754,-0.07055951
2/6/2014,L 73 - 78,0.379895561,UAB,FIU,0.305225754,-0.167299472
2/8/2014,L 71 - 82,0.23843715,UAB,Fla. Atlantic,0.305225754,-0.060981296
2/13/2014,W 84 - 60,0.941253264,UAB,Southern Miss.,0.305225754,0.702402364
2/15/2014,L 80 - 86,0.36693398,UAB,Tulane,0.305225754,-0.231154232
2/20/2014,W 68 - 62,0.670925028,UAB,Marshall,0.305225754,-0.101209795
2/22/2014,W 64 - 62,0.541029467,UAB,Charlotte,0.305225754,0.204015959
2/27/2014,W 61 - 60,0.517530772,UAB,Rice,0.305225754,-0.29564754
3/2/2014,L 58 - 67,0.236572175,UAB,Louisiana Tech,0.305225754,1.141403841
3/6/2014,L 53 - 55,0.447594181,UAB,Middle Tenn.,0.305225754,0.361737217
3/12/2014,L 70 - 80,0.254289444,UAB,Charlotte,0.305225754,0.204015959
11/8/2013,W 74 - 70,0.595113764,San Diego,South Dakota St.,0.289581338,0
11/9/2013,W 70 - 59,0.802032824,San Diego,Grand Canyon,0.289581338,-0.263400886
11/14/2013,W 68 - 61,0.699832152,San Diego,Morgan St.,0.289581338,-0.216148364
11/16/2013,W 75 - 44,0.989929131,San Diego,Northern Ky.,0.289581338,-0.316400337
11/25/2013,L 70 - 74,0.403767251,San Diego,Ill.-Chicago,0.289581338,-0.208485792
11/26/2013,W 83 - 71,0.779932861,San Diego,UNC Greensboro,0.289581338,-0.303310112
11/27/2013,W 59 - 56,0.587933607,San Diego,Southern Ill.,0.289581338,0.146865949
11/30/2013,L 66 - 73,0.313036181,San Diego,New Mexico,0.289581338,1.793360944
12/5/2013,L 64 - 65,0.484334204,San Diego,San Diego St.,0.289581338,1.999931093
12/15/2013,L 61 - 72,0.204028348,San Diego,UC Santa Barbara,0.289581338,0.387279121
12/21/2013,W 67 - 52,0.888660947,San Diego,Southern Utah,0.289581338,-0.434850918
12/28/2013,L 64 - 75,0.214938456,San Diego,Pepperdine,0.289581338,0.116534938
12/30/2013,L 62 - 65,0.422883253,San Diego,Loyola Marymount,0.289581338,0.028734642
1/4/2014,L 53 - 87,0.014080567,San Diego,BYU,0.289581338,1.218987375
1/9/2014,W 74 - 67,0.683513614,San Diego,Loyola Marymount,0.289581338,0.028734642
1/11/2014,L 65 - 69,0.39537486,San Diego,Pepperdine,0.289581338,0.116534938
1/16/2014,W 69 - 66,0.568537859,San Diego,Santa Clara,0.289581338,0.170172936
1/18/2014,L 62 - 64,0.457105558,San Diego,San Francisco,0.289581338,0.499024952
1/23/2014,L 56 - 59,0.410947408,San Diego,Gonzaga,0.289581338,2.073683342
1/25/2014,W 65 - 63,0.539817232,San Diego,Portland,0.289581338,0.439320751
1/30/2014,W 61 - 43,0.94768743,San Diego,St. Mary's (CA),0.289581338,0.730498458
2/1/2014,L 67 - 84,0.134837747,San Diego,Pacific,0.289581338,0.09322795
2/6/2014,L 67 - 74,0.31462141,San Diego,San Francisco,0.289581338,0.499024952
2/8/2014,L 63 - 69,0.330473704,San Diego,Santa Clara,0.289581338,0.170172936
2/13/2014,L 57 - 69,0.170645282,San Diego,St. Mary's (CA),0.289581338,0.730498458
2/15/2014,W 70 - 55,0.877564342,San Diego,Pacific,0.289581338,0.09322795
2/20/2014,W 61 - 59,0.545225662,San Diego,Portland,0.289581338,0.439320751
2/22/2014,W 69 - 66,0.568537859,San Diego,Gonzaga,0.289581338,2.073683342
3/1/2014,L 70 - 78,0.300167848,San Diego,BYU,0.289581338,1.218987375
3/8/2014,L 60 - 69,0.244778068,San Diego,San Francisco,0.289581338,0.499024952
11/9/2013,W 78 - 73,0.618612458,Temple,Penn,0.275214017,-0.257973232
11/11/2013,L 77 - 81,0.414863857,Temple,Kent St.,0.275214017,0.000319274
11/14/2013,L 69 - 75,0.345113764,Temple,Towson,0.275214017,0.112384378
11/21/2013,L 58 - 72,0.144349123,Temple,Clemson,0.275214017,1.432900822
11/22/2013,W 83 - 81,0.523405446,Temple,Georgia,0.275214017,0.768811314
11/24/2013,W 87 - 66,0.906471466,Temple,UAB,0.275214017,0.305225754
12/4/2013,W 77 - 69,0.701697128,Temple,Saint Joseph's,0.275214017,1.176204685
12/7/2013,L 80 - 81 (1OT),0.4961768,Temple,Texas,0.275214017,1.72503635
12/18/2013,L 89 - 90,0.498787766,Temple,Texas Southern,0.275214017,-0.244244458
12/21/2013,W 101 - 65,0.97612831,Temple,LIU Brooklyn,0.275214017,-0.323424361
1/1/2014,L 66 - 71,0.365162253,Temple,Rutgers,0.275214017,0.197949757
1/4/2014,L 76 - 78,0.472864603,Temple,UCF,0.275214017,0.050125987
1/9/2014,L 75 - 82,0.334390153,Temple,South Fla.,0.275214017,0.115577116
1/11/2014,L 69 - 79,0.251585229,Temple,Memphis,0.275214017,1.692789696
1/14/2014,L 58 - 69,0.192838493,Temple,Cincinnati,0.275214017,2.532160521
1/18/2014,L 68 - 74,0.34306229,Temple,La Salle,0.275214017,0.341942242
1/21/2014,L 66 - 90,0.07310705,Temple,UConn,0.275214017,2.139134471
1/26/2014,L 76 - 80,0.412998881,Temple,Cincinnati,0.275214017,2.532160521
1/29/2014,W 88 - 82,0.627564342,Temple,Rutgers,0.275214017,0.197949757
2/1/2014,L 74 - 90,0.164677359,Temple,Villanova,0.275214017,3.349182179
2/6/2014,L 52 - 75,0.044852667,Temple,SMU,0.275214017,1.961298963
2/9/2014,L 74 - 88,0.193677732,Temple,Houston,0.275214017,0.460073548
2/14/2014,L 58 - 82,0.053618053,Temple,Louisville,0.275214017,4.670656444
2/16/2014,W 71 - 64,0.691160015,Temple,SMU,0.275214017,1.961298963
2/20/2014,L 55 - 68,0.147892577,Temple,UConn,0.275214017,2.139134471
2/22/2014,L 79 - 82 (1OT),0.44694144,Temple,Memphis,0.275214017,1.692789696
2/27/2014,L 66 - 88,0.084576651,Temple,Louisville,0.275214017,4.670656444
3/1/2014,L 79 - 89,0.281704588,Temple,Houston,0.275214017,0.460073548
3/4/2014,W 86 - 78 (1OT),0.679503916,Temple,UCF,0.275214017,0.050125987
3/8/2014,W 66 - 65,0.513614323,Temple,South Fla.,0.275214017,0.115577116
3/12/2014,L 90 - 94 (2OT),0.433327117,Temple,UCF,0.275214017,0.050125987
11/8/2013,L 67 - 72,0.36767997,Drexel,UCLA,0.273617648,3.02926983
11/12/2013,W 78 - 70,0.698899664,Drexel,Illinois St.,0.273617648,0.161552544
11/18/2013,W 71 - 64,0.691160015,Drexel,Elon,0.273617648,-0.107914545
11/19/2013,W 70 - 59,0.802032824,Drexel,Rutgers,0.273617648,0.197949757
11/27/2013,L 62 - 66,0.388287952,Drexel,Arizona,0.273617648,4.999827734
11/29/2013,W 85 - 83 (3OT),0.522845953,Drexel,Alabama,0.273617648,0.832027527
12/4/2013,W 85 - 82 (3OT),0.550354345,Drexel,Cleveland St.,0.273617648,0.365568503
12/7/2013,W 75 - 61,0.845673256,Drexel,Tennessee St.,0.273617648,-0.267551446
12/15/2013,W 72 - 58,0.854811637,Drexel,Davidson,0.273617648,0.119727676
12/18/2013,L 55 - 75,0.07310705,Drexel,Saint Joseph's,0.273617648,1.176204685
12/22/2013,W 59 - 49,0.822174562,Drexel,Saint Francis (PA),0.273617648,-0.364291408
12/29/2013,L 52 - 55,0.403394256,Drexel,Buffalo,0.273617648,0.253503398
1/3/2014,L 49 - 66,0.079541216,Drexel,Southern Miss.,0.273617648,0.702402364
1/8/2014,L 73 - 85,0.224263335,Drexel,William & Mary,0.273617648,0.02266844
1/11/2014,W 93 - 88 (2OT),0.594740768,Drexel,Northeastern,0.273617648,0.01851788
1/14/2014,L 68 - 80,0.20925028,Drexel,Towson,0.273617648,0.112384378
1/18/2014,W 79 - 63,0.865162253,Drexel,UNC Wilmington,0.273617648,-0.276491112
1/20/2014,L 77 - 90,0.220067139,Drexel,Delaware,0.273617648,0.397815157
1/25/2014,L 66 - 68,0.462513987,Drexel,William & Mary,0.273617648,0.02266844
1/29/2014,W 77 - 74,0.558000746,Drexel,Hofstra,0.273617648,-0.190287186
2/1/2014,L 73 - 75,0.470813129,Drexel,Towson,0.273617648,0.112384378
2/3/2014,W 61 - 50,0.837747109,Drexel,UNC Wilmington,0.273617648,-0.276491112
2/8/2014,W 78 - 60,0.894908616,Drexel,James Madison,0.273617648,-0.242328815
2/13/2014,L 46 - 47,0.478273032,Drexel,Col. of Charleston,0.273617648,-0.094505045
2/16/2014,W 74 - 63,0.787299515,Drexel,Hofstra,0.273617648,-0.190287186
2/19/2014,L 61 - 63 (1OT),0.455800075,Drexel,James Madison,0.273617648,-0.242328815
2/23/2014,W 69 - 65,0.603692652,Drexel,Delaware,0.273617648,0.397815157
2/26/2014,W 56 - 45,0.857888847,Drexel,Col. of Charleston,0.273617648,-0.094505045
3/1/2014,L 52 - 54,0.445542708,Drexel,Northeastern,0.273617648,0.01851788
3/8/2014,L 81 - 90,0.303618053,Drexel,Northeastern,0.273617648,0.01851788
11/11/2013,L 61 - 93,0.02844088,Colorado St.,Gonzaga,0.2729791,2.073683342
11/16/2013,W 88 - 67,0.903487505,Colorado St.,Weber St.,0.2729791,-0.069920963
11/19/2013,L 74 - 82,0.309492727,Colorado St.,UTEP,0.2729791,0.673029174
11/22/2013,W 72 - 65,0.688269302,Colorado St.,Northern Colo.,0.2729791,-0.119089128
11/25/2013,W 95 - 68,0.940973517,Colorado St.,Prairie View,0.2729791,-0.37706236
11/27/2013,W 66 - 52,0.875326371,Colorado St.,Bethune-Cookman,0.2729791,-0.425591978
11/30/2013,W 85 - 83,0.522845953,Colorado St.,New Mexico St.,0.2729791,0.639186151
12/3/2013,L 62 - 67,0.356769862,Colorado St.,Colorado,0.2729791,1.215794637
12/11/2013,L 70 - 80,0.254289444,Colorado St.,Denver,0.2729791,0.145588854
12/23/2013,W 74 - 61,0.831592689,Colorado St.,Ill.-Chicago,0.2729791,-0.208485792
12/28/2013,W 86 - 71,0.829354718,Colorado St.,Lamar,0.2729791,-0.395260966
1/1/2014,L 61 - 71,0.225941813,Colorado St.,San Diego St.,0.2729791,1.999931093
1/4/2014,L 73 - 80,0.329447967,Colorado St.,New Mexico,0.2729791,1.793360944
1/8/2014,W 66 - 64,0.538604998,Colorado St.,San Jose St.,0.2729791,-0.276491112
1/11/2014,W 76 - 57,0.912439388,Colorado St.,Fresno St.,0.2729791,0.214551995
1/15/2014,L 50 - 57,0.260070869,Colorado St.,Utah St.,0.2729791,0.328532742
1/18/2014,W 74 - 68,0.655632227,Colorado St.,Air Force,0.2729791,-0.122920414
1/25/2014,L 66 - 68,0.462513987,Colorado St.,New Mexico,0.2729791,1.793360944
1/29/2014,L 67 - 76,0.268743006,Colorado St.,Nevada,0.2729791,0.212636352
2/1/2014,L 56 - 65,0.230324506,Colorado St.,San Diego St.,0.2729791,1.999931093
2/5/2014,W 75 - 57,0.905165983,Colorado St.,UNLV,0.2729791,0.779985897
2/8/2014,W 68 - 56,0.832804924,Colorado St.,Air Force,0.2729791,-0.122920414
2/11/2014,L 62 - 71,0.250652742,Colorado St.,Utah St.,0.2729791,0.328532742
2/15/2014,L 66 - 75,0.265013055,Colorado St.,Fresno St.,0.2729791,0.214551995
2/18/2014,L 72 - 84,0.220626632,Colorado St.,Boise St.,0.2729791,0.824045682
