"date","value","groupid","group"
"2012-02-19",34.286,406,"FLAT"
"2012-02-20",34.286,406,"FLAT"
"2012-02-21",34.6828,406,"FLAT"
"2012-02-24",34.8812,406,"FLAT"
"2012-02-25",35.154,406,"FLAT"
"2012-02-26",35.2656,406,"FLAT"
"2012-02-27",35.6748,406,"FLAT"
"2012-02-28",35.7244,406,"FLAT"
"2012-03-02",35.6996,406,"FLAT"
"2012-03-03",35.5632,406,"FLAT"
"2012-03-04",35.5632,406,"FLAT"
"2012-03-05",35.3276,406,"FLAT"
"2012-03-06",36.0716,406,"FLAT"
"2012-03-09",36.394,406,"FLAT"
"2012-03-10",36.4808,406,"FLAT"
"2012-03-11",36.3072,406,"FLAT"
"2012-03-12",36.1956,406,"FLAT"
"2012-03-13",36.4188,406,"FLAT"
"2012-03-16",36.6296,406,"FLAT"
"2012-03-17",36.7908,406,"FLAT"
"2012-03-18",36.2452,406,"FLAT"
"2012-03-19",36.0964,406,"FLAT"
"2012-03-20",36.4188,406,"FLAT"
"2012-03-23",36.1956,406,"FLAT"
"2012-03-24",36.3816,406,"FLAT"
"2012-03-25",36.2824,406,"FLAT"
"2012-03-26",36.1212,406,"FLAT"
"2012-03-27",36.2204,406,"FLAT"
"2012-03-30",36.1956,406,"FLAT"
"2012-03-31",36.2948,406,"FLAT"
"2012-04-01",35.9972,406,"FLAT"
"2012-04-02",35.712,406,"FLAT"
"2012-04-03",35.1788,406,"FLAT"
"2012-04-06",35.2904,406,"FLAT"
"2012-04-07",35.3772,406,"FLAT"
"2012-04-08",35.0176,406,"FLAT"
"2012-04-09",34.9184,406,"FLAT"
"2012-04-10",35.1416,406,"FLAT"
"2012-04-13",34.7448,406,"FLAT"
"2012-04-14",34.7138,406,"FLAT"
"2012-04-15",34.9804,406,"FLAT"
"2012-04-16",34.844,406,"FLAT"
"2012-04-17",34.9804,406,"FLAT"
"2012-04-20",34.9804,406,"FLAT"
"2012-04-21",34.7324,406,"FLAT"
"2012-04-22",35.1788,406,"FLAT"
"2012-04-23",35.0548,406,"FLAT"
"2012-04-24",35.0672,406,"FLAT"
"2012-04-27",35.092,406,"FLAT"
"2012-04-28",35.278,406,"FLAT"
"2012-04-29",35.5508,406,"FLAT"
"2012-04-30",35.1044,406,"FLAT"
"2012-05-01",35.3524,406,"FLAT"
"2012-05-04",35.6004,406,"FLAT"
"2012-05-05",35.5136,406,"FLAT"
"2012-05-06",36.0096,406,"FLAT"
"2012-05-07",35.7616,406,"FLAT"
"2012-05-08",35.9228,406,"FLAT"
"2012-05-11",35.712,406,"FLAT"
"2012-05-12",35.6004,406,"FLAT"
"2012-05-13",35.3276,406,"FLAT"
"2012-05-14",35.3648,406,"FLAT"
"2012-05-15",35.8112,406,"FLAT"
"2012-05-18",35.619,406,"FLAT"
"2012-05-19",35.8236,406,"FLAT"
"2012-05-20",35.9724,406,"FLAT"
"2012-05-21",35.6748,406,"FLAT"
"2012-05-22",35.96,406,"FLAT"
"2012-05-25",35.4888,406,"FLAT"
"2012-05-26",35.0176,406,"FLAT"
"2012-05-27",35.0796,406,"FLAT"
"2012-05-28",35.6748,406,"FLAT"
"2012-05-29",35.6128,406,"FLAT"
"2012-06-01",36.394,406,"FLAT"
"2012-06-02",36.1584,406,"FLAT"
"2012-06-03",36.952,406,"FLAT"
"2012-06-04",37.5224,406,"FLAT"
"2012-06-05",37.8324,406,"FLAT"
"2012-06-08",37.696,406,"FLAT"
"2012-06-09",38.0432,406,"FLAT"
"2012-06-10",37.944,406,"FLAT"
"2012-06-11",37.9564,406,"FLAT"
"2012-06-12",37.9564,406,"FLAT"
"2012-06-15",38.1176,406,"FLAT"
"2012-06-16",38.75,406,"FLAT"
"2012-06-17",38.3532,406,"FLAT"
"2012-06-18",38.0494,406,"FLAT"
"2012-06-19",38.6508,406,"FLAT"
"2012-06-22",38.7624,406,"FLAT"
"2012-06-23",38.7376,406,"FLAT"
"2012-06-24",38.4028,406,"FLAT"
"2012-06-25",38.3284,406,"FLAT"
"2012-06-26",38.8368,406,"FLAT"
"2012-06-29",38.7376,406,"FLAT"
"2012-06-30",38.9112,406,"FLAT"
"2012-07-01",39.5188,406,"FLAT"
"2012-07-02",39.68,406,"FLAT"
"2012-07-03",39.928,406,"FLAT"
"2012-07-06",39.6924,406,"FLAT"
"2012-07-07",39.2584,406,"FLAT"
"2012-07-08",39.5808,406,"FLAT"
"2012-07-09",39.6428,406,"FLAT"
"2012-07-10",39.8288,406,"FLAT"
"2012-07-13",39.8536,406,"FLAT"
"2012-07-14",39.5436,406,"FLAT"
"2012-07-15",39.5312,406,"FLAT"
"2012-07-16",39.5312,406,"FLAT"
"2012-07-17",39.3452,406,"FLAT"
"2012-07-20",39.4692,406,"FLAT"
"2012-07-21",38.7128,406,"FLAT"
"2012-07-22",38.7748,406,"FLAT"
"2012-07-23",38.75,406,"FLAT"
"2012-07-24",39.1096,406,"FLAT"
"2012-07-27",39.1592,406,"FLAT"
"2012-07-28",38.8616,406,"FLAT"
"2012-07-29",38.006,406,"FLAT"
"2012-07-30",37.51,406,"FLAT"
"2012-07-31",37.51,406,"FLAT"
"2012-08-03",37.51,406,"FLAT"
"2012-08-04",37.3736,406,"FLAT"
"2012-08-05",38.1548,406,"FLAT"
"2012-08-06",38.0804,406,"FLAT"
"2012-08-07",37.51,406,"FLAT"
"2012-08-10",37.634,406,"FLAT"
"2012-08-11",37.5596,406,"FLAT"
"2012-08-12",37.5596,406,"FLAT"
"2012-08-13",37.882,406,"FLAT"
"2012-08-14",37.9936,406,"FLAT"
"2012-08-17",38.0556,406,"FLAT"
"2012-08-18",37.9812,406,"FLAT"
"2012-08-19",37.9812,406,"FLAT"
"2012-08-20",37.7704,406,"FLAT"
"2012-08-21",37.8448,406,"FLAT"
"2012-08-24",37.882,406,"FLAT"
"2012-08-25",38.1176,406,"FLAT"
"2012-08-26",38.378,406,"FLAT"
"2012-08-27",38.3532,406,"FLAT"
"2012-08-28",38.0556,406,"FLAT"
"2012-08-31",37.8696,406,"FLAT"
"2012-09-01",38.44,406,"FLAT"
"2012-09-02",38.6632,406,"FLAT"
"2012-09-03",38.6508,406,"FLAT"
"2012-09-04",38.5516,406,"FLAT"
"2012-09-07",38.5516,406,"FLAT"
"2012-09-08",38.7252,406,"FLAT"
"2012-09-09",38.7748,406,"FLAT"
"2012-09-10",38.4524,406,"FLAT"
"2012-09-11",37.3116,406,"FLAT"
"2012-09-14",36.7784,406,"FLAT"
"2012-09-15",37.7208,406,"FLAT"
"2012-09-16",37.3364,406,"FLAT"
"2012-09-17",38.2168,406,"FLAT"
"2012-09-18",37.696,406,"FLAT"
"2012-09-21",37.944,406,"FLAT"
"2012-09-22",38.9856,406,"FLAT"
"2012-09-23",38.006,406,"FLAT"
"2012-09-24",38.2416,406,"FLAT"
"2012-09-25",38.7128,406,"FLAT"
"2012-09-28",39.0228,406,"FLAT"
"2012-09-29",39.5312,406,"FLAT"
"2012-09-30",39.1964,406,"FLAT"
"2012-10-01",39.308,406,"FLAT"
"2012-10-02",39.6056,406,"FLAT"
"2012-10-05",39.6056,406,"FLAT"
"2012-10-06",39.5312,406,"FLAT"
"2012-10-07",39.0352,406,"FLAT"
"2012-10-08",39.122,406,"FLAT"
"2012-10-09",39.0104,406,"FLAT"
"2012-10-12",39.6676,406,"FLAT"
"2012-10-13",39.5436,406,"FLAT"
"2012-10-14",39.6676,406,"FLAT"
"2012-10-15",39.9652,406,"FLAT"
"2012-10-16",39.8164,406,"FLAT"
"2012-10-19",39.6552,406,"FLAT"
"2012-10-20",40.5356,406,"FLAT"
"2012-10-21",40.61,406,"FLAT"
"2012-10-22",40.2504,406,"FLAT"
"2012-10-23",40.2132,406,"FLAT"
"2012-10-26",40.1636,406,"FLAT"
"2012-10-27",40.2008,406,"FLAT"
"2012-10-28",39.6552,406,"FLAT"
"2012-10-29",38.5888,406,"FLAT"
"2012-10-30",38.7252,406,"FLAT"
"2012-11-02",38.9608,406,"FLAT"
"2012-11-03",39.5932,406,"FLAT"
"2012-11-04",39.3204,406,"FLAT"
"2012-11-05",39.5684,406,"FLAT"
"2012-11-06",39.9032,406,"FLAT"
"2012-11-09",39.0476,406,"FLAT"
"2012-11-10",39.4568,406,"FLAT"
"2012-11-11",39.9032,406,"FLAT"
"2012-11-12",39.804,406,"FLAT"
"2012-11-13",39.5312,406,"FLAT"
"2012-11-16",39.8288,406,"FLAT"
"2012-11-17",39.618,406,"FLAT"
"2012-11-18",40.0396,406,"FLAT"
"2012-11-19",40.176,406,"FLAT"
"2012-11-20",39.8784,406,"FLAT"
"2012-11-23",38.688,406,"FLAT"
"2005-11-18",43.185108,207,"FLAT"
"2005-11-19",43.875292,207,"FLAT"
"2005-11-20",44.185292,207,"FLAT"
"2005-11-21",44.226708,207,"FLAT"
"2005-11-22",44.226708,207,"FLAT"
"2005-11-25",44.516,207,"FLAT"
"2005-11-26",44.759908,207,"FLAT"
"2005-11-27",44.462308,207,"FLAT"
"2005-11-28",45.565908,207,"FLAT"
"2005-11-29",45.499692,207,"FLAT"
"2005-12-02",46.297508,207,"FLAT"
"2005-12-03",46.280892,207,"FLAT"
"2005-12-04",45.950308,207,"FLAT"
"2005-12-05",45.26,207,"FLAT"
"2005-12-06",45.818,207,"FLAT"
"2005-12-09",44.970708,207,"FLAT"
"2005-12-10",45.012,207,"FLAT"
"2005-12-11",45.446,207,"FLAT"
"2005-12-12",45.127692,207,"FLAT"
"2005-12-13",44.6772,207,"FLAT"
"2005-12-16",43.519908,207,"FLAT"
"2005-12-17",44.011692,207,"FLAT"
"2005-12-18",44.573908,207,"FLAT"
"2005-12-19",45.239292,207,"FLAT"
"2005-12-20",45.549292,207,"FLAT"
"2005-12-23",45.958492,207,"FLAT"
"2005-12-24",45.5576,207,"FLAT"
"2005-12-25",46.223108,207,"FLAT"
"2005-12-26",45.053292,207,"FLAT"
"2005-12-27",47.533292,207,"FLAT"
"2005-12-30",47.3184,207,"FLAT"
"2005-12-31",47.1572,207,"FLAT"
"2006-01-01",48.145108,207,"FLAT"
"2006-01-02",47.768892,207,"FLAT"
"2006-01-03",47.4672,207,"FLAT"
"2006-01-06",47.409292,207,"FLAT"
"2006-01-07",47.099292,207,"FLAT"
"2006-01-08",46.748,207,"FLAT"
"2006-01-09",45.466708,207,"FLAT"
"2006-01-10",46.309908,207,"FLAT"
"2006-01-13",46.309908,207,"FLAT"
"2006-01-14",45.747692,207,"FLAT"
"2006-01-15",45.933692,207,"FLAT"
"2006-01-16",46.438,207,"FLAT"
"2006-01-17",47.334892,207,"FLAT"
"2006-01-20",47.244,207,"FLAT"
"2006-01-21",47.719292,207,"FLAT"
"2006-01-22",47.024892,207,"FLAT"
"2006-01-23",46.640492,207,"FLAT"
"2006-01-24",47.822708,207,"FLAT"
"2006-01-27",48.339292,207,"FLAT"
"2006-01-28",47.4176,207,"FLAT"
"2006-01-29",48.289692,207,"FLAT"
"2006-01-30",49.538,207,"FLAT"
"2006-01-31",50.7284,207,"FLAT"
"2006-02-03",51.898092,207,"FLAT"
"2006-02-04",52.261908,207,"FLAT"
"2006-02-05",52.1172,207,"FLAT"
"2006-02-06",53.708492,207,"FLAT"
"2006-02-07",53.142308,207,"FLAT"
"2006-02-10",52.7744,207,"FLAT"
"2006-02-11",52.088308,207,"FLAT"
"2006-02-12",53.340708,207,"FLAT"
"2006-02-13",53.534892,207,"FLAT"
"2006-02-14",53.258,207,"FLAT"
"2006-02-17",54.2376,207,"FLAT"
"2006-02-18",55.374308,207,"FLAT"
"2006-02-19",55.374308,207,"FLAT"
"2006-02-20",55.18,207,"FLAT"
"2006-02-21",56.564708,207,"FLAT"
"2006-02-24",57.345908,207,"FLAT"
"2006-02-25",56.672092,207,"FLAT"
"2006-02-26",56.978,207,"FLAT"
"2006-02-27",58.0692,207,"FLAT"
"2006-02-28",58.275908,207,"FLAT"
"2006-03-03",57.474,207,"FLAT"
"2006-03-04",57.445108,207,"FLAT"
"2006-03-05",56.353908,207,"FLAT"
"2006-03-06",57.122708,207,"FLAT"
"2006-03-07",57.1392,207,"FLAT"
"2006-03-10",58.933108,207,"FLAT"
"2006-03-11",57.453292,207,"FLAT"
"2006-03-12",58.523908,207,"FLAT"
"2006-03-13",56.172,207,"FLAT"
"2006-03-14",55.242,207,"FLAT"
"2006-03-17",57.5236,207,"FLAT"
"2006-03-18",57.829508,207,"FLAT"
"2006-03-19",56.709292,207,"FLAT"
"2006-03-20",56.296,207,"FLAT"
"2006-03-21",53.799508,207,"FLAT"
"2006-03-24",54.2252,207,"FLAT"
"2006-03-25",53.844892,207,"FLAT"
"2006-03-26",56.172,207,"FLAT"
"2006-03-27",54.047508,207,"FLAT"
"2006-03-28",53.919292,207,"FLAT"
"2006-03-31",53.596892,207,"FLAT"
"2006-04-01",52.844708,207,"FLAT"
"2006-04-02",50.662308,207,"FLAT"
"2006-04-03",49.492492,207,"FLAT"
"2006-04-04",51.418708,207,"FLAT"
"2006-04-07",52.658708,207,"FLAT"
"2006-04-08",53.32,207,"FLAT"
"2006-04-09",57.006892,207,"FLAT"
"2006-04-10",57.044092,207,"FLAT"
"2006-04-11",59.3712,207,"FLAT"
"2006-04-14",63.268892,207,"FLAT"
"2006-04-15",58.156,207,"FLAT"
"2006-04-16",61.210492,207,"FLAT"
"2006-04-17",60.5492,207,"FLAT"
"2006-04-18",62.128092,207,"FLAT"
"2006-04-21",62.128092,207,"FLAT"
"2006-04-22",63.161508,207,"FLAT"
"2006-04-23",61.532892,207,"FLAT"
"2006-04-24",62.214892,207,"FLAT"
"2006-04-25",60.669108,207,"FLAT"
"2006-04-28",61.731292,207,"FLAT"
"2006-04-29",62.487692,207,"FLAT"
"2006-04-30",63.1036,207,"FLAT"
"2006-05-01",63.521108,207,"FLAT"
"2006-05-02",64.496492,207,"FLAT"
"2006-05-05",63.955108,207,"FLAT"
"2006-05-06",67.497292,207,"FLAT"
"2006-05-07",67.89,207,"FLAT"
"2006-05-08",67.6172,207,"FLAT"
"2006-05-09",69.6384,207,"FLAT"
"2006-05-12",71.688492,207,"FLAT"
"2006-05-13",71.982,207,"FLAT"
"2006-05-14",72.771508,207,"FLAT"
"2006-05-15",75.263908,207,"FLAT"
"2006-05-16",74.4,207,"FLAT"
"2006-05-19",76.57,207,"FLAT"
"2006-05-20",78.322492,207,"FLAT"
"2006-05-21",74.1768,207,"FLAT"
"2006-05-22",74.896,207,"FLAT"
"2006-05-23",79.194708,207,"FLAT"
"2006-05-26",77.371908,207,"FLAT"
"2006-05-27",79.3228,207,"FLAT"
"2006-05-28",79.500492,207,"FLAT"
"2006-05-29",79.566708,207,"FLAT"
"2006-05-30",83.8612,207,"FLAT"
"2006-06-02",83.881908,207,"FLAT"
"2006-06-03",82.269908,207,"FLAT"
"2006-06-04",90.305108,207,"FLAT"
"2006-06-05",87.833292,207,"FLAT"
"2006-06-06",82.377292,207,"FLAT"
"2006-06-09",83.286708,207,"FLAT"
"2006-06-10",86.816492,207,"FLAT"
"2006-06-11",85.3492,207,"FLAT"
"2006-06-12",85.808,207,"FLAT"
"2006-06-13",86.518892,207,"FLAT"
"2006-06-16",88.986492,207,"FLAT"
"2006-06-17",87.386892,207,"FLAT"
"2006-06-18",90.317508,207,"FLAT"
"2006-06-19",86.109692,207,"FLAT"
"2006-06-20",86.010492,207,"FLAT"
"2006-06-23",78.4548,207,"FLAT"
"2006-06-24",81.943292,207,"FLAT"
"2006-06-25",78.037292,207,"FLAT"
"2006-06-26",76.231108,207,"FLAT"
"2006-06-27",75.226708,207,"FLAT"
"2006-06-30",70.06,207,"FLAT"
"2006-07-01",75.272092,207,"FLAT"
"2006-07-02",77.5744,207,"FLAT"
"2006-07-03",74.9828,207,"FLAT"
"2006-07-04",73.726308,207,"FLAT"
"2006-07-07",70.080708,207,"FLAT"
"2006-07-08",73.325292,207,"FLAT"
"2006-07-09",67.584092,207,"FLAT"
"2006-07-10",67.584092,207,"FLAT"
"2006-07-11",71.2132,207,"FLAT"
"2006-07-14",69.357292,207,"FLAT"
"2006-07-15",72.940892,207,"FLAT"
"2006-07-16",77.293292,207,"FLAT"
"2006-07-17",76.466708,207,"FLAT"
"2006-07-18",77.483508,207,"FLAT"
"2006-07-21",75.433292,207,"FLAT"
"2006-07-22",76.384,207,"FLAT"
"2006-07-23",80.905908,207,"FLAT"
"2006-07-24",81.6292,207,"FLAT"
"2006-07-25",78.285292,207,"FLAT"
"2006-07-28",77.5,207,"FLAT"
"2006-07-29",73.800708,207,"FLAT"
"2006-07-30",75.8508,207,"FLAT"
"2006-07-31",72.767292,207,"FLAT"
"2006-08-01",70.886708,207,"FLAT"
"2006-08-04",66.65,207,"FLAT"
"2006-08-05",70.4196,207,"FLAT"
"2006-08-06",70.4692,207,"FLAT"
"2006-08-07",71.382708,207,"FLAT"
"2006-08-08",73.589908,207,"FLAT"
"2006-08-11",74.193292,207,"FLAT"
"2006-08-12",74.193292,207,"FLAT"
"2006-08-13",73.813108,207,"FLAT"
"2006-08-14",71.134708,207,"FLAT"
"2006-08-15",70.804,207,"FLAT"
"2006-08-18",70.452708,207,"FLAT"
"2006-08-19",70.452708,207,"FLAT"
"2006-08-20",69.419292,207,"FLAT"
"2006-08-21",68.944,207,"FLAT"
"2006-08-22",67.625508,207,"FLAT"
"2006-08-25",69.584708,207,"FLAT"
"2006-08-26",68.605108,207,"FLAT"
"2006-08-27",72.912,207,"FLAT"
"2006-08-28",73.47,207,"FLAT"
"2006-08-29",70.266708,207,"FLAT"
"2006-09-01",70.576708,207,"FLAT"
"2006-09-02",65.2488,207,"FLAT"
"2006-09-03",62.682,207,"FLAT"
"2006-09-04",61.594892,207,"FLAT"
"2006-09-05",64.868492,207,"FLAT"
"2006-09-08",64.868492,207,"FLAT"
"2006-09-09",59.4208,207,"FLAT"
"2006-09-10",62.558,207,"FLAT"
"2006-09-11",61.958708,207,"FLAT"
"2006-09-12",61.5164,207,"FLAT"
"2006-09-15",62.256308,207,"FLAT"
"2006-09-16",61.710708,207,"FLAT"
"2006-09-17",58.838,207,"FLAT"
"2006-09-18",59.548892,207,"FLAT"
"2006-09-19",62.289292,207,"FLAT"
"2006-09-22",63.880708,207,"FLAT"
"2006-09-23",59.466308,207,"FLAT"
"2006-09-24",57.308708,207,"FLAT"
"2006-09-25",59.5572,207,"FLAT"
"2006-09-26",58.548708,207,"FLAT"
"2006-09-29",58.094,207,"FLAT"
"2006-09-30",59.689508,207,"FLAT"
"2006-10-01",60.755908,207,"FLAT"
"2006-10-02",59.362892,207,"FLAT"
"2006-10-03",61.9504,207,"FLAT"
"2006-10-06",61.9504,207,"FLAT"
"2006-10-07",62.343108,207,"FLAT"
"2006-10-08",61.7272,207,"FLAT"
"2006-10-09",59.338092,207,"FLAT"
"2006-10-10",61.0824,207,"FLAT"
"2006-10-13",61.210492,207,"FLAT"
"2006-10-14",61.780892,207,"FLAT"
"2006-10-15",63.814492,207,"FLAT"
"2006-10-16",62.202492,207,"FLAT"
"2006-10-17",60.0284,207,"FLAT"
"2006-10-20",60.532708,207,"FLAT"
"2006-10-21",58.0444,207,"FLAT"
"2006-10-22",59.141428,207,"FLAT"
"2006-10-23",56.42,207,"FLAT"
"2006-10-24",56.242308,207,"FLAT"
"2006-10-27",55.159292,207,"FLAT"
"2006-10-28",60.532584,207,"FLAT"
"2006-10-29",57.9204,207,"FLAT"
"2006-10-30",56.510892,207,"FLAT"
"2006-10-31",53.266184,207,"FLAT"
"2006-11-03",52.336308,207,"FLAT"
"2006-11-04",54.973292,207,"FLAT"
"2006-11-05",51.1252,207,"FLAT"
"2005-09-02",27.4412,273,"FLAT"
"2005-09-03",27.652,273,"FLAT"
"2005-09-04",26.0896,273,"FLAT"
"2005-09-05",25.606,273,"FLAT"
"2005-09-06",25.8168,273,"FLAT"
"2005-09-09",25.7796,273,"FLAT"
"2005-09-10",25.482,273,"FLAT"
"2005-09-11",25.8416,273,"FLAT"
"2005-09-12",25.544,273,"FLAT"
"2005-09-13",25.4572,273,"FLAT"
"2005-09-16",25.9036,273,"FLAT"
"2005-09-17",25.9532,273,"FLAT"
"2005-09-18",25.9904,273,"FLAT"
"2005-09-19",26.1764,273,"FLAT"
"2005-09-20",26.3252,273,"FLAT"
"2005-09-23",26.3872,273,"FLAT"
"2005-09-24",26.4244,273,"FLAT"
"2005-09-25",26.6724,273,"FLAT"
"2005-09-26",26.4864,273,"FLAT"
"2005-09-27",26.0772,273,"FLAT"
"2005-09-30",25.792,273,"FLAT"
"2005-10-01",25.916,273,"FLAT"
"2005-10-02",26.2136,273,"FLAT"
"2005-10-03",26.4244,273,"FLAT"
"2005-10-04",26.3252,273,"FLAT"
"2005-10-07",26.3252,273,"FLAT"
"2005-10-08",26.2632,273,"FLAT"
"2005-10-09",25.8912,273,"FLAT"
"2005-10-10",26.0028,273,"FLAT"
"2005-10-11",25.7424,273,"FLAT"
"2005-10-14",25.854,273,"FLAT"
"2005-10-15",24.8372,273,"FLAT"
"2005-10-16",24.6264,273,"FLAT"
"2005-10-17",24.2916,273,"FLAT"
"2005-10-18",23.8328,273,"FLAT"
"2005-10-21",23.6964,273,"FLAT"
"2005-10-22",24.056,273,"FLAT"
"2005-10-23",23.7088,273,"FLAT"
"2005-10-24",23.8452,273,"FLAT"
"2005-10-25",23.684,273,"FLAT"
"2005-10-28",24.1552,273,"FLAT"
"2005-10-29",23.7088,273,"FLAT"
"2005-10-30",23.8452,273,"FLAT"
"2005-10-31",23.7336,273,"FLAT"
"2005-11-01",23.746,273,"FLAT"
"2005-11-04",23.6964,273,"FLAT"
"2005-11-05",23.5476,273,"FLAT"
"2005-11-06",23.9816,273,"FLAT"
"2005-11-07",23.7584,273,"FLAT"
"2005-11-08",23.8948,273,"FLAT"
"2005-11-11",23.9196,273,"FLAT"
"2005-11-12",23.6344,273,"FLAT"
"2005-11-13",23.3864,273,"FLAT"
"2005-11-14",23.6716,273,"FLAT"
"2005-11-15",23.7212,273,"FLAT"
"2005-11-18",23.7212,273,"FLAT"
"2005-11-19",23.9444,273,"FLAT"
"2005-11-20",24.0312,273,"FLAT"
"2005-11-21",24.2792,273,"FLAT"
"2005-11-22",24.2792,273,"FLAT"
"2005-11-25",24.924,273,"FLAT"
"2005-11-26",25.6432,273,"FLAT"
"2005-11-27",25.3828,273,"FLAT"
"2005-11-28",25.42,273,"FLAT"
"2005-11-29",25.3704,273,"FLAT"
"2005-12-02",25.6556,273,"FLAT"
"2005-12-03",26.0152,273,"FLAT"
"2005-12-04",26.474,273,"FLAT"
"2005-12-05",27.0444,273,"FLAT"
"2005-12-06",27.4784,273,"FLAT"
"2005-12-09",27.1684,273,"FLAT"
"2005-12-10",27.2056,273,"FLAT"
"2005-12-11",27.59992,273,"FLAT"
"2005-12-12",27.3916,273,"FLAT"
"2005-12-13",27.1188,273,"FLAT"
"2005-12-16",26.66,273,"FLAT"
"2005-12-17",27.032,273,"FLAT"
"2005-12-18",27.1932,273,"FLAT"
"2005-12-19",26.9576,273,"FLAT"
"2005-12-20",27.156,273,"FLAT"
"2005-12-23",27.2304,273,"FLAT"
"2005-12-24",27.466,273,"FLAT"
"2005-12-25",27.8628,273,"FLAT"
"2005-12-26",27.5404,273,"FLAT"
"2005-12-27",27.6272,273,"FLAT"
"2005-12-30",27.4288,273,"FLAT"
"2005-12-31",27.2924,273,"FLAT"
"2006-01-01",27.5032,273,"FLAT"
"2006-01-02",27.5652,273,"FLAT"
"2006-01-03",28.148,273,"FLAT"
"2006-01-06",28.0612,273,"FLAT"
"2006-01-07",28.5076,273,"FLAT"
"2006-01-08",28.1108,273,"FLAT"
"2006-01-09",27.2428,273,"FLAT"
"2006-01-10",27.4784,273,"FLAT"
"2006-01-13",27.4784,273,"FLAT"
"2006-01-14",27.652,273,"FLAT"
"2006-01-15",27.3792,273,"FLAT"
"2006-01-16",27.503076,273,"FLAT"
"2006-01-17",27.7264,273,"FLAT"
"2006-01-20",27.4784,273,"FLAT"
"2006-01-21",27.2304,273,"FLAT"
"2006-01-22",26.6476,273,"FLAT"
"2006-01-23",26.4244,273,"FLAT"
"2006-01-24",27.0692,273,"FLAT"
"2006-01-27",27.1932,273,"FLAT"
"2006-01-28",27.528,273,"FLAT"
"2006-01-29",28.11328,273,"FLAT"
"2006-01-30",28.8052,273,"FLAT"
"2006-01-31",30.0576,273,"FLAT"
"2006-02-03",29.9708,273,"FLAT"
"2006-02-04",29.884,273,"FLAT"
"2006-02-05",29.6856,273,"FLAT"
"2006-02-06",30.1196,273,"FLAT"
"2006-02-07",29.388,273,"FLAT"
"2006-02-10",29.1152,273,"FLAT"
"2006-02-11",28.9912,273,"FLAT"
"2006-02-12",29.4996,273,"FLAT"
"2006-02-13",29.6608,273,"FLAT"
"2006-02-14",29.437476,273,"FLAT"
"2006-02-17",30.0948,273,"FLAT"
"2006-02-18",30.4916,273,"FLAT"
"2006-02-19",30.4916,273,"FLAT"
"2006-02-20",30.504,273,"FLAT"
"2006-02-21",30.6032,273,"FLAT"
"2006-02-24",30.950276,273,"FLAT"
"2006-02-25",30.9628,273,"FLAT"
"2006-02-26",30.4668,273,"FLAT"
"2006-02-27",32.24,273,"FLAT"
"2006-02-28",32.2028,273,"FLAT"
"2006-03-03",32.178,273,"FLAT"
"2006-03-04",32.649076,273,"FLAT"
"2006-03-05",31.0744,273,"FLAT"
"2006-03-06",31.3224,273,"FLAT"
"2006-03-07",30.442,273,"FLAT"
"2006-03-10",30.6528,273,"FLAT"
"2006-03-11",30.41596,273,"FLAT"
"2006-03-12",30.38,273,"FLAT"
"2006-03-13",29.76,273,"FLAT"
"2006-03-14",29.1896,273,"FLAT"
"2006-03-17",29.574,273,"FLAT"
"2006-03-18",29.2888,273,"FLAT"
"2006-03-19",29.512,273,"FLAT"
"2006-03-20",30.132,273,"FLAT"
"2006-03-21",29.648524,273,"FLAT"
"2006-03-24",29.9212,273,"FLAT"
"2006-03-25",29.921076,273,"FLAT"
"2006-03-26",30.6032,273,"FLAT"
"2006-03-27",29.6608,273,"FLAT"
"2006-03-28",29.7352,273,"FLAT"
"2006-03-31",29.7848,273,"FLAT"
"2006-04-01",29.512,273,"FLAT"
"2006-04-02",28.7928,273,"FLAT"
"2006-04-03",28.644,273,"FLAT"
"2006-04-04",29.388,273,"FLAT"
"2006-04-07",29.8964,273,"FLAT"
"2006-04-08",29.6236,273,"FLAT"
"2006-04-09",29.946,273,"FLAT"
"2006-04-10",30.0452,273,"FLAT"
"2006-04-11",30.7396,273,"FLAT"
"2006-04-14",30.318,273,"FLAT"
"2006-04-15",29.7104,273,"FLAT"
"2006-04-16",31.1116,273,"FLAT"
"2006-04-17",31.3472,273,"FLAT"
"2006-04-18",31.93,273,"FLAT"
"2006-04-21",31.93,273,"FLAT"
"2006-04-22",32.4632,273,"FLAT"
"2006-04-23",32.2276,273,"FLAT"
"2006-04-24",32.426,273,"FLAT"
"2006-04-25",31.5828,273,"FLAT"
"2006-04-28",31.434,273,"FLAT"
"2006-04-29",31.8184,273,"FLAT"
"2006-04-30",31.5704,273,"FLAT"
"2006-05-01",31.434,273,"FLAT"
"2006-05-02",30.9132,273,"FLAT"
"2006-05-05",30.814,273,"FLAT"
"2006-05-06",31.5084,273,"FLAT"
"2006-05-07",31.8432,273,"FLAT"
"2006-05-08",32.0044,273,"FLAT"
"2006-05-09",32.0788,273,"FLAT"
"2006-05-12",32.2152,273,"FLAT"
"2006-05-13",32.103724,273,"FLAT"
"2006-05-14",32.1284,273,"FLAT"
"2006-05-15",31.9424,273,"FLAT"
"2006-05-16",32.0664,273,"FLAT"
"2006-05-19",32.70004,273,"FLAT"
"2006-05-20",32.7112,273,"FLAT"
"2006-05-21",32.0044,273,"FLAT"
"2006-05-22",31.744,273,"FLAT"
